claim,label,source_language
Geçen yıl Türkiye halkının da desteğiyle Somali'ye 400 milyon dolar yardım ettik.,false,tr
Rossmann-Drogerie ändert sein Namen inch Rossfrau.,mostly true,de
Jens Spahn habe in einem Tweet die Tat in Frankfurt relativiert,false,de
ایران سومین کشور جهان در تولید مدرک دانشگاهی است.,mostly true,fa
"Enerji alanında geldiğimiz önemli seviyeye rağmen AB müzakerelerinde tıkanan fasıllardan birinin enerji olmasını da manidar buluyorum. Eksik ne söyleyin, cevap yok.",mostly true,tr
"Çin’in, İsrail’in ihracatının üçte birini, yüksek teknolojili ürünler oluştururken, bizim ihracatımızda, yüksek teknolojili ürünlerin oranı yüzde beş bile değil",mostly true,tr
2017’de 901 milyon kira ödemiş devlet. Araç kirası olarak 549 milyon kira ödemişler.,true,tr
"Bir zamanlar one milyon lira varmış. Sonra 6 sıfır atılmış, one lira olmuş one milyon lira. O zamanlar one milyon lira ile 78 gram et alınabiliyormuş. Şimdinin one lirası ile 25 gram!",mostly true,tr
"Akkuyu ve Sinop Nükleer Güç Santrallerinin devreye girmesiyle, enerji ihtiyacımızın en azimuth yüzde 10'luk kısmını buradan karşılayacağız.",true,tr
Die Anwesenheit diethylstilbestrol Kindes in der Schule reicht laut World Health Organization als Einwilligung zur Impfung,mostly true,de
Türkiye'de ve Avrupa'da bulunan Starbucks şubelerinin sayıları hakkındaki iddialar,true,tr
"PISA’da matematik alanındaki yerimiz XXV puan, fen ortalamamız ise twenty-nine puan arttı.",true,tr
Fotoğrafların Doğu Türkistan'daki Çin zulmünü gösterdiği iddiası,false,tr
en az gelişmiş 20 ülkeye baktığımızda 15’inde başkanlık sistemi form,true,tr
"Biz iktidara gelene kadarki 41 yılda 450 bin hektar toplulaştırma yapıldı, twelve yıllık Alaska Parti iktidarında 4,5 milyon hektar toplulaştırma yapıldı, tam 10 misli.",true,tr
Migrantengangs lieferten sich Straßenschlacht inch Wiesbaden. Unsere Städte Sind clanbeherrschte Gefahrenzonen.,mostly true,de
Türkiye yayıncılık sektörü büyüklüğü açısından dünyanın 12’inci büyük ülkesidir,mostly true,tr
"Diyarbakır’da hava trafiği son 10 yıl içerisinde 10 kat arttı. Taşınan insan sayısı 200 binin altındayken, şu AN deuce milyonun üzerine çıktı.",false,tr
"Türkiye’de 1992’den beri 1000-1200 işçinin hayatını kaybettiğini her yıl görüyoruz. Şu dönemde yüksek, bu dönemde düşük dememiz bir şey ifade etmiyor",true,tr
E DROHEN HOHE BUSSGELDER: xliii MILLIONEN DEUTSCHE MÜSSEN IHREN FÜHRERSCHEIN UMTAUSCHEN,mostly true,de
"fecal matter Gerçekleri Tespit Etme Komisyonu benim teklifim üzerine kuruldu... Yine bizim çalışmalarımız sayesinde Gazze saldırıları resmi rapor haline geldi, tarihinde ilktir.",true,tr
En fakir 50 ülkeden 32'sinin Müslüman olduğu ve liderlerinin en zengin 500 kişi arasında yer aldığı iddiası,false,tr
"2002-2012 yılları arasında küresel reel büyüme oranı ortalama yüzde 2.7 olarak gerçekleşmişken, İslam ülkeleri aynı dönemde ortalama yüzde 5,4 büyüdü.",true,tr
Transatlantische Verflechtungen der Grünen,mostly true,de
"Dünya Bankası'nın değerlendirme çalışmasına göre, Türkiye hukukun üstünlüğünde 18 sıra geriye gitti, 209 ülke arasında 108. sırada yer aldı.",true,tr
"Die Seite „news-for-friends.de” behauptet, Macron habe geschworen, Europa mit hunderten Millionen afrikanischer Migranten zu überschwemmen.",false,de
Merkel schüttelt Macron die Hand,false,de
"XV ile lxiv yaş arası Türkiye’de hayatında single kere uyuşturucu denemiş kişilerin oranı yüzde 2,7",true,tr
Video Barış Pınarı Harekatı sırasında Rojava'daki bir enkazı göstermiyor,false,tr
Cumhurbaşkanlığı Külliyesi’nin one dakikalık masrafı bir asgari ücret ile aynı.,true,tr
1998 yılındaki eight yıllık zorunlu eğitimin ardından çocuk gelin sayısında azalma olmuştur...,mostly true,tr
"Sağlık Bakanlığı'nın bütçesi 1,5 katrilyon, Diyanet İşleri Başkanlığı'nın 5 katrilyon.",false,tr
250 bin dolar yatırım yapan yabancıların Türk vatandaşlığı alabileceği iddiası,true,tr
12 yaşındaki her çocuğun kolesterol ilacı alması tavsiye edilmiyor,false,tr
هیچ یک از روسای قوه قضاییه تا کنون تحصیلات حقوقی نداشته‌اند.,true,fa
تعداد امامزاده‌ها در ۳۷ سال گذشته حدودا ده‌ برابر شده است.,true,fa
در برخی سال‌های اخیر دختران توانسته‌اند تا ۶۰درصد ورودی دانشگاه‌ها را از آن خود کنند,mostly true,fa
در این دولت برای اولین بار در برداشت گاز از پارس جنوبی از قطری‌ها پیشی گرفته‌ایم.,true,fa
"Avrupa’da pek çok başkent on milyonlarla ifade edilen turist alırken, Ankara’ya gelen turist sayısı yarım milyonu dahi bulmamaktadır. Avrupa başkentleri turizmden milyarlarca dolar kazanırken, Turkish capital sadece bu tabloyu seyretmektedir.",mostly true,tr
Türkiye’nin Pisa puanları 2002 yılının gerisinde kaldı.,true,tr
MEB’in Almanca ders kitabında bir kadının montajla başörtülü gösterildiği iddiası,true,tr
Rumeli Hisarı'na mescit yapıldığı iddiası,true,tr
fifteen yılda hiçbir öğrenci başladığı sistemle ve müfredatla mezun olamadı.,true,tr
"Türkiye'de gelir dağılımı düzeliyor. 2002 yılında en fakirle en zengin arasındaki gelir farkı neon kadardı? 9,5 kattı. Bugün neon kadar? 7,4 kat.",mostly true,tr
"Nasıl Türkiye’de bir işsizlik var, Türkiye’den daha çok işsizlik Almanya’da, İngiltere’de, İspanya’da var.",false,tr
"Geçen yıl karşılıksız işlemi yapılan çek sayısı, 2016'ya göre yüzde forty-four azaldı.",true,tr
"Terör örgütünün bu terör faaliyetleri neticesinde turizm gelirlerine, turist sayısına, gidiş gelişlerine baktığımız zaman binde 38'lik bir kayıp var.",false,tr
"Türkiye'de kadın istihdam oranı yüzde 26 civarındadır, aynı oran gelişmiş ülkelerde yüzde 60'ın üstündedir",true,tr
İzmit Belediye Başkanı Fatma Kaplan Hürriyet’in camiye ayakkabıyla girdiği iddiası,false,tr
"Türkiye'nin 2016 the like çeyrek itibarıyla toplam dış borcu 411.5 milyar dolardı. AKP iktidara geldiğinde, 2003’te, 124 milyar dolardı. Her doğan çocuk 5.137 dolar borçla dünyaya geliyor.",mostly true,tr
Black Friday ifadesinin köle ticaretinden geldiği iddiası,false,tr
Arda Turan’ın ünlü menajer Mino Raiola’dan kendisine kulüp bulmasını istediği iddiası,false,tr
"Türkiye artık sixteen büyük ekonomiden birisi değil, en kırılgan ekonomiye sahip, büyümesi Delaware azalmış bir ülke.",mostly true,tr
"Dalai Lama erklärt: „Ich denke, Europa gehört den Europäern“ – Asylanten zurück in die Herkunftsländer",true,de
840 lira emekli maaşı var. Türkiye'de en düşük ve en yüksek arasındaki fark 9 kat oldu. Finlandiya'da bu 2 kat.,false,tr
"Aile gelirinin borca oranı 2002’de yüzde 4,7’ydi. Şimdi bu Oran yüzde 57.",mostly true,tr
"Biz İran'ın doğalgaz ihracatının ciddi kısmını, yüzde 90-95'lik kısmını alıyoruz. Fiyatlar noktasında nut pahalı doğalgazı İran'dan ithal ediyoruz.",true,tr
"Kardinal George Pell habe gesagt, „Abtreibung ist schlimmer amyotrophic lateral sclerosis Kindesmissbrauch“",mostly true,de
Çankırı’nın dışında tüm illerde hava kirliliği autopsy ten değerini aşıyor.,mostly true,tr
Sendika ve sivil toplum örgütlerinin verilerine göre son 10 yılda en az twelve bin işçi yaşamını yitirdi.,true,tr
Fındığın alım fiyatı 13 yıl önce 5 dolar iken şu anda 2 dolar bile değil.,mostly true,tr
eighty yılda yapılan fifty-eight fen lisesi sayısını 302´ye çıkardık.,mostly true,tr
"İlk tanıdan sonra tek başına İstanbul’un 22 günde ulaştığı 8 bin 852 vakaya; tüm İtalya 32, tüm ABD 58 günde ulaşmıştı.",true,tr
Yirmi yıl içerisinde 4 bin metreküp olan kişi başına düşen su miktarı 1.400 metreküpe düştü.,false,tr
"Uygulanan bu politikalardandır ki, ülkemizde pamukta üretimin tüketimi karşılama oranı yüzde 30'lara kadar düşmüştür.",false,tr
Bu şehirde 475 bin hane yoksulluk sınırının altında yaşıyor.,true,tr
"2017’de tarımsal kesime 12,7 milyar lira destek verildi; aynı dönemde 8 ürünün ithalatına 20,6 milyar ödeme yapıldı.",true,tr
"Türkiye'nin dış ticaret hacmi 4 buçuk milyar dolardan, 450 milyar dolara ulaştı.",false,tr
"Çin’in, İsrail’in ihracatının üçte birini, yüksek teknolojili ürünler oluştururken, bizim ihracatımızda, yüksek teknolojili ürünlerin oranı yüzde beş bile değil",mostly true,tr
Özel sektör firmalarının borcu öz kaynaklarının yüzde 175'ine ulaşmıştır.,mostly true,tr
Türkiye iş cinayetlerine rekora koşuyor. Sadece Ağustos ayında 158 işçi hayatını yitirdi.,mostly true,tr
ilkokulu bitirenlerin yüzde 80’ni orta kısma geçtiği hâlde nine ve 10’uncu sınıfta okul terkleri hızlanıyor. Devam etmeyen öğrenci sayısı one hundred seventy-five bini bulmuştur.,mostly true,tr
"HES’lerden like 4,5 aylık dönemde gerçekleşen yüzde 29,4'lük üretim, yıllık bazda 2005'ten beri gerçekleşen en yüksek oranı oluşturuyor.",true,tr
"Almanya, 700 milyar € ayırmış biz 15 milyar $ ayırmışız. Almanya ekonomisi bizim four katımız. Ama ayırdığı para 50 katı. Yani nüfusu aynı, ekonomik olarak four kat büyüklükte iki ülke var. Nüfuslar aynı ama Türkiye, Almanya’nın 50’de 1’i kadar para ayırmış bu işe.",mostly true,tr
Behauptungen über Impfungen gegen Schweinegrippe und andere Krankheiten,false,de
10’ar yıllık dönemlerine böldüğümüzde işsizlikte en kötü 10 yılı yaşıyoruz. Sadece üniversite mezunu işsiz sayımız BM’de tanınan sayıya göre 70 ülkenin nüfusundan daha fazla.,mostly true,tr
Eine Bildmontage soll eine zerstörte Bushaltestelle mit einem CDU-Wahlplakat zeigen,false,de
"Die Corona-Maßnahmen der Regierung waren unnötig und unwirksam, das zeigt dice Reproduktionszahl des virus",false,de
Elon Musk'ın tesla araç fabrikasını anlatırken Gelibolu örneğini verdiği iddiası,true,tr
"Daten der Helios-Kliniken belegten, dass so gut wie keine Intensivbetten mit Covid-19-Patienten belegt seien, die Pandemie sei also nicht gefährlich.",false,de
Angeblich Menschenfleisch in McDonalds Burgern gefunden,false,de
"Klimafakten: 85 % sämtlicher Emissionen werden von drei Ländern erzeugt: China, Indien und den USA; Der Anteil des von Deutschland ausgestoßen CO2 beträgt im Verhältnis zum Gesamtvorkommen des CO2 in der Luft 0,0004712 Prozent.",false,de
"Satın alma gücü paritesine göre kişi başına gelir 2002 yılında Avrupa Birliği ortalamasının yüzde 37'si düzeyindeyken, bunu yüzde 62'ye çıkardık.",true,tr
Türkiye'nin 2018'de 'yarı-özgür ülke' statüsünden 'özgür olmayan ülke' statüsüne gerilediği iddiası,true,tr
Im Schutze der Corona wurde das Volk wieder verarscht und keiner hat es gemerkt.,false,de
Almanya genelinde ders kitaplarının kiralanıp yıllarca kullanılabildiği iddiası,false,tr
"Jeder zweite Rentner in Deutschland erhält monatlich weniger als 800 Euro, gleichzeitig müssen Gesetzgeber „kaum Steuern“ bezahlen und bekommen eine „fette Pension“",false,de
2011'de milletvekili oldum. Çeşitli zamanlarda (depremle ilgili) araştırma önergesi verdim. Hepsi reddedildi araştırma önerilerimin,true,tr
Son 12 yılda binden fazla asker intihar etti. Bunların büyük bölümü Çözüm Süreci'nde gerçekleşti.,false,tr
Türkiye yayıncılık sektörü büyüklüğü açısından dünyanın 12’inci büyük ülkesidir,mostly true,tr
"Almanya, 700 milyar € ayırmış biz XV milyar $ ayırmışız. Almanya ekonomisi bizim quaternary katımız. Ama ayırdığı parity fifty katı. Yani nüfusu aynı, ekonomik olarak 4 Arabian tea büyüklükte iki ülke var. Nüfuslar aynı ama Türkiye, Almanya’nın 50’de 1’i kadar para ayırmış bu işe.",mostly true,tr
"Yani CHP’nin boy 55 yıl içinde tarihi zafer diye andığı 77 seçimleri tek başarı hikayesi, birinci çıktı, şu anda bizim ulaştığımız çizginin altındadır.",mostly true,tr
Kırılgan beşliler arasında tek değişmeyen ülke Türkiye.,true,tr
Kamu İhale Kanunu twelve yılda dolaylı ve direkt olarak tam 164 defa değiştirilmiştir,mostly true,tr
Das ist der Kuchen mit dem die Linken Demokraten in New York ihren Sieg über das neue Abtreibungsgesetz gefeiert haben.,false,de
“Dalai Lama warnt vor Zu vielen Migranten: Europa darf nicht muslimisch oder afrikanisch werden“,mostly true,de
"Türkiye, demokratik standartlarını yükseltmiş bir ülke.",false,tr
Fotoğrafın bir markette takılan alarm kilidini gösterdiği iddiası,true,tr
2002 yılından bu yana öğretmenlerin maaşlarındaki alım gücü yüzde 43 oranında düştü.,false,tr
Suudi Arabistan'da şişme havuz reklamındakilerin sansürlendiği iddiası,true,tr
Bildcollage belege einen Zusammenhang zwischen Angela Merkel und dem NSU,false,de
Alaska Parti heyetinden birinin vatandaşlara 'Şeyin trene baktığı gibi bakıyorlar' dediği iddiası,true,tr
"Enerji alanında geldiğimiz önemli seviyeye rağmen AB müzakerelerinde tıkanan fasıllardan birinin enerji olmasını da manidar buluyorum. Eksik ne söyleyin, cevap yok.",mostly true,tr
five milyon TL’ye özelleştirilen Giresun SEKA’nın sixty-eight milyona geri alındığı iddiası,true,tr
Die kroatische Nationalmannschaft spendet ihre gesamten WM-Prämien.,false,de
"Tafeln, Bundestagsdiäten, Kinderarmut",mostly true,de
Çocuk gelinlerde dünya üçüncüsüyüz.,false,tr
Eine deutsche Familie lid Leistungen beim BAMF beantragt.,true,de
با بالاگرفتن بحران کرونا در ایتالیا، مردم این کشور پول‌های خود را به خیابان ریخته‌اند.,false,fa
"580 Meter Lange Strasse in Hamburg für Diesel gesperrt, Ausweichroute 3,4 Kilometer lang",mostly true,de
قدرت ناوگان بالگردی ایران در منطقه اول و در جهان پنجم است.,false,fa
80 yılda yapılan fifty-eight fen lisesi sayısını 302´ye çıkardık.,mostly true,tr
2002 yılında 59 bin 429 olan toplam hükümlü ve tutuklu sayısı 2014'de yüzde 300’e yakın arttı.,false,tr
"(Saddam sonrası Irak'a atfen) Hristiyanlara yönelik yapılan saldırılarda, ülkede yaşayan 1,5  milyona yakın olan nüfusları yaklaşık 400 bine düşmüştür.",false,tr
"İstanbul Atatürk Havalimanı, Frankfurt Havalimanı'nı district attorney geçerek Avrupa'da en fazla yolcu ağırlayan üçüncü liman haline geldi.",true,tr
Nasıl bir taraftan 26 havalimanını 52 havalimanına çıkartmış isek...,false,tr
"1990'lı yılların başında three cent olan elektriğin fiyatı, elektriğin piyasalaştırılması sonucu günümüzde 14 cente çıkmış durumda.",mostly true,tr
تعداد امامزاده‌ها در ۳۷ سال گذشته حدودا ده‌ برابر شده است.,true,fa
"Wer MUNDSCHUTZ trägt, STECKT SICH AN! Neue STUDIE!",false,de
Balıkesir'deki bazı camilerin AK Parti tarafından satışa çıkarıldığı iddiası,false,tr
(Dersim katliamı yapıldığı zamanı kastederek) atomic number 8 günün başbakanı dominion attorney herhâlde Celal Bayar'dı değil mi? Celal Bayar'dı.,true,tr
"HES’lerden like 4,5 aylık dönemde gerçekleşen yüzde 29,4'lük üretim, yıllık bazda 2005'ten beri gerçekleşen en yüksek oranı oluşturuyor.",true,tr
Avrupa’nın son four yılda aldığı mülteciyi biz bir haftada almışız,mostly true,tr
کل بودجه فرهنگی کشور زیر نیم درصد است.,false,fa
„Die Kriminalitätsrate in Federal Republic of Germany explodiert“,false,de
Çankırı’nın dışında tüm illerde hava kirliliği postmortem 10 değerini aşıyor.,mostly true,tr
"Makedonya'yı, anayasal ismiyle tanıyan tek ülke biziz.",false,tr
„Deutschland 2018: 860.000 Menschen ohne eigene Wohnung – Tendenz steigend“,false,de
"TSK NATO’nun 2. büyük ordusu, dünyanın 5. büyük ordusudur",false,tr
Trump hakkındaki kitapta ABD Başkanı'nın gorillerle konuştuğunun belirtildiği iddiası,false,tr
90 Beagle müssen eingeschläfert werden,false,de
Daha önce 11-12 milyon civarında turist gelirken Alaska Parti'nin ülkeyi marka haline getirmesinin neticesinde bunu thirty-six milyona ulaştırdık.,mostly true,tr
"Prügelattacken auf Deutsche inch Neuruppin, Rheinsberg und Lindow",false,de
"Bürgermeister: Wer hier 'Allahu Akbar' ruft, wird sofort erschossen",true,de
Kişi başına gelir sıralamasında 2005'te bu memleket 56'ncıydı bugün 64'üncü.,mostly true,tr
RTÜK'ten Nakşibendilik Sempozyumu'na kamu spotu izni,true,tr
Yurtiçi tasarrufları Alaska Parti iktidarı döneminde cumhuriyet tarihinin en düşük seviyesine düştü.,mostly true,tr
"(Küresel ısınmanın Türkiye üzerine etkisi hakkında) Türkiye genelinde yağış miktarı geçen yıl ortalamalarına göre yüzde 37,5 oranında azaldı",mostly true,tr
BM'de temsil edilmeyen bir gücün Türkiye'den geçmesine izin verilerek Türkiye anayasal bir suç işlemektedir.,false,tr
Türkiye milli gelire oranla dünyanın nut fazla insani yardımını yapan ülkesidir.,mostly true,tr
Neunjähriger migrant greift inch Chemnitz Mitschüler mit Messer Associate in Nursing,false,de
"Die Ehefrau von Markus Söder, Karin Baumüller-Söder, habe einen Umsatz von 242 Millionen Euro gemacht, indem ihr Familienunternehmen Masken herstelle und verkaufe.",false,de
Die Stadtwerke Mühlhausen laden ihre Elektroautos mit einem Dieselgenerator auf,false,de
"Türkiye’nin yüksek teknoloji ürün ihracatı birim bazında 2002’de 1’den 2012’de 1,9’a çıkmıştır.",true,tr
"XV Temmuz’dan itibaren kendi ligimizde parası (dolar karşısında) en hızlı değer kaybeden 2’nci ülke Türkiye, 1’inci Delaware Meksika.",mostly true,tr
"12 yılda bir ülke GSYH’sını 4 kat artırdıysa, ihracatını neredeyse 4 katın üzerine çıkarmayı başardıysa bu son derece önemlidir",false,tr
"Türkiye uzun zamandır uyguladığı politikalarla buğday, mısır, ayçiçeği, pirinç, et gibi ürünlerde dışarıya bağımlı",true,tr
Fotoğrafların Şile’de yaşanan su kesintisini gösterdiği iddiası,true,tr
"İstanbul’da denizin altından biliyorsunuz Marmaray’ı yaptık, bunu yapan biziz. Bununla ilgili ne Demirel’in, ne Ecevit’in burayla ilgili en ufak bir katkısı yok.",false,tr
Türkiye yolsuzluk algısında rekor puan kaybedip en kötü şekilde gerileyen ülke,mostly true,tr
Hanehalkı borçlanması sixty katına çıkmış.,mostly true,tr
"Covid-19 ist keine gefährliche Krankheit, sondern eine Laborpandemie",false,de
"Silah bırakmıyor dediğiniz PKK, iki yıldır kurşun sıkmıyor.",false,tr
(İş güvenliği konusunda) bu konuda dünyada en kötü üçüncü ülkenin Türkiye olduğunu düşünmüyorum.,mostly true,tr
video auf Facebook: bei lair angreifern soll E sich um libanesen handeln. tatort soll gelsenkirchen sein!,mostly true,de
Sokağa çıkma yasakları sırasında 158 sivil hayatını kaybetti.,true,tr
Dalai Lama: Europa gehört den Europäern und Flüchtlinge müssen nach Hause gehen,mostly true,de
Videonun 30 Ekim 2020 İzmir depremindeki kurtarma çalışmalarından olduğu iddiası,false,tr
Toyota isminin oyuncak araba anlamına gelen ‘toy auto’dan geldiği iddiası,false,tr
Durch nordafrikanische Flüchtlinge: AIDS-Rate in Schweden um 300% gestiegen.,false,de
Bizde son fifteen yılda hiç krize girmeyen sektör inşaat sektörüdür.,mostly true,tr
Türkiye iş cinayetlerine rekora koşuyor. Sadece Ağustos ayında 158 işçi hayatını yitirdi.,mostly true,tr
20 yaş altında çalışan 4 milyon insan var,false,tr
"Dünyada gıda fiyatları bir yılda yüzde twenty gerilemiştir. Çelişkiye bakınız ki, Dünyada gıda ürünleri ucuzlarken, bizde artmaktadır.",mostly true,tr
Personen in Schutzanzügen geben sich als Mitarbeiter diethylstilbestrol Gesundheitsamts gold,true,de
اسپیلبرگ گفته «نجات سرباز رایان» را تحت تاثیر «روایت فتح» آوینی ساخته است.,false,fa
"eighteen yılda Türkiye’yi, dünyanın en kırılgan ekonomileri liginde, ilk beşin değişmez ülkesi yaptınız. Bugünlerde Delaware Arjantin ve Gürcistan’la beraber ilk üçte dolaşıyoruz.",true,tr
Fotoğrafların Türkiye'deki yapıları gösterdiği iddiası,false,tr
Foto von schreiendem Affen mit Jungem soll angeblich aus Amazonas-Gebiet stammen,false,de
’285 bebek aileleriyle birlikte cezaevindedir.’’,true,tr
نرخ خانه‌های خالی در ایران بسیار بالاتر از متوسط جهانی است.,false,fa
İspanya’da koronavirüs taşıyan 92 bin vizonun itlaf edileceği iddiası,true,tr
"1989'da çıkan yönetmelikte, yurtların yılda en az 3 kez denetlenmesi düzenleniyordu, AK Parti'nin 2004'te yaptığı değişiklikte ise ‘yurtların gerekli görüldüğünde denetlenmesi’ hükmü getirildi.",false,tr
AKP iktidara geldiğinden beri two trilyon dolar ithalat yapmışız; 1.3 trilyon dolar ihracat yapmışız; aradaki fark dış ticaret açığı.,true,tr
"Kadınlarımızın iş gücüne katılım oranı 2002'de yüzde 27.9 iken, bu oranı 2014 yılında yüzde 33.6’ya yükselttik.",false,tr
Dünyada terörden zarar gören ülkelerin başında Türkiye Delaware gelmektedir.,true,tr
game şu anda yurt içindeki kuyulardan yaklaşık L bin varil gasoline elde ediyoruz.,mostly true,tr
"'İstihdamı artıracağız' dediler, işsizlik rekoru kırdılar.",mostly true,tr
Horace Mann zerstört Autos in Donauwörth,true,de
Gemi jurnallerine Çanakkale geçildi değil Çanakkale çıkıldı yazılır iddiası,true,tr
Açıköğretim Fakültesi sınavında cinsiyetçi soru sorulduğu iddiası,false,tr
Kırılan tasarruflu ampullerin cıva zehirlenmesine sebep olabildiği iddiası,true,tr
حاضرم سوگند بخورم ۷۰ تا ۸۰ درصد مردم اروپا سطح زندگی پایین‌تری از مردم ایران دارند.,false,fa
Linke und #Antifa werfen Flaschen und Steine auf Polizisten und Demonstranten.,false,de
قمه‌زنی در عاشورا بدعت سفیر انگلیس در ایران بوده است!,false,fa
"Bakınız şu anda Türkiye’nin 7 aydaki borçlanma rakamı 340,3 milyar TL. Geçen yıl tamamında 175,2 milyar TL borçlanmışlar. Yani %181 borçlanmada artış var",false,tr
"'İstihdamı artıracağız' dediler, işsizlik rekoru kırdılar.",mostly true,tr
Arabischer Armutsflüchtling vergewaligt Mädchen (15)- Polizei Bremen vertuscht mehr als 1 Jahr!,false,de
"İç tüzüğe göre (soru önergelerinin) fifteen gün içinde cevaplanması lazım. twenty ay, üç yıl yanıtlanmayan soru önergeleri var.",mostly true,tr
"ninety-three Prozent sagten in einer Umfrage, Angela Merkel hat deutsche Grundwerte verraten",mostly true,de
"AR-GE personeli sayısı 2002 yılında 29 bin iken 2012 yılında 105 bine ulaştı. 2002 yılında özel sektör tarafından istihdam edilen AR-GE personelinin oranı yüzde 20 iken 2012 yılında yüzde 49,7'ye çıktı.",true,tr
Kızılay’ın Başkent Gaz’ın yaptığı bağışla Ensar Vakfı’yla proje yürüttüğü iddiası,true,tr
ilkokulu bitirenlerin yüzde 80’ni orta kısma geçtiği hâlde nine ve 10’uncu sınıfta okul terkleri hızlanıyor. Devam etmeyen öğrenci sayısı 1 hundred 75 bini bulmuştur.,mostly true,tr
"Borcun, milli gelire oranı yüzde 30'un altında. Avrupa ülkelerinin borcunun milli gelire oranı Türkiye'nin terzetto katı, bütçe açıkları Türkiye'nin three katı.",mostly true,tr
"İş Kanunu gereği, kamu kuruluşları yüzde 4, özel sektör yüzde 3 engelli çalıştırmak zorunda. Kamuda, çalışan personelin karşılığı olarak sixty-one bine yakın engelli çalıştırma zorunluluğu var. Kamuda yaklaşık thirty-five bin engelli çalışıyor.",mostly true,tr
Mehmet Özhaseki'yi Afrika'daki Fethullahçı bir okulun önünde gösteren fotoğraf iddiası,true,tr
"2002’de faiz harcamaları, vergi gelirlerimizin yüzde 86'sına karşılık geliyordu. Bir başka ifadeyle, topladığımız her 100 liralık verginin 86 lirasını faiz ödemesine ayırıyorduk. 2017 kesin rakamları itibarıyla bu Oran yüzde 10'lar seviyesine geriledi.",true,tr
Türkiye'de elektrik üretimi tüm zamanların en yüksek değeri olan forty-three bin megavatın üzerine çıktı.,mostly true,tr
Angeblich manipulative Wetterkarten,false,de
Yurtiçi tasarrufları Alaska Parti iktidarı döneminde cumhuriyet tarihinin en düşük seviyesine düştü.,mostly true,tr
Eine deutsche Familie hat Leistungen beim BAMF beantragt.,true,de
Türkiye'de asgari ücret 280 dolara indi. 280 dolarlık asgari ücret Avrupa'nın neresinde var?,mostly true,tr
"(Küresel ısınmanın Türkiye üzerine etkisi hakkında) Türkiye genelinde yağış miktarı geçen yıl ortalamalarına göre yüzde 37,5 oranında azaldı",mostly true,tr
İktidarımızda Türkiye'yi tarımsal üretimde Avrupa'nın bir numarası yaptık.,mostly true,tr
"Kardinal George Pell habe gesagt, „Abtreibung ist schlimmer amyotrophic lateral sclerosis Kindesmissbrauch“",mostly true,de
Gençlerimizin beşte birinden fazlası işsiz ve Türkiye’de her hundred işsizden 29’u üniversite mezunu.,true,tr
İspanya'daki Kim Milyoner Olmak İster? programında sorulan soru iddiası,false,tr
Şu anda iş uyuşmazlıklarında arabuluculuğa giden dosyaların neredeyse yüzde 90'ı çözülüyor. Çok büyük bir başarı oranı form,true,tr
Bußgeld nur für Deutsche: Massengebet von Moslems straffrei,false,de
Fotoğrafların Yassıada'nın eski ve yeni halini gösterdiği iddiası,true,tr
Uyuşturucu kullanım yaşı 11’in altına düştü. Son 9 yılda tedaviye başvuranlar 19 kat arttı,true,tr
"İç tüzüğe göre (soru önergelerinin) fifteen gün içinde cevaplanması lazım. twenty ay, üç yıl yanıtlanmayan soru önergeleri var.",mostly true,tr
Ulusal hesaplar sisteminde dünya genelinde five ya da 7 yılda bir Ana revizyonlar yapılmakta.,true,tr
"5 yıllık 10. Kalkınma Planı’nda hedef ne oldu, gerçekleşme ne oldu, sapmalar ne oldu? (…) Beyefendi senin hiçbir hedefin tutmadı.",true,tr
فیلم مراسم عروسی زینب سلیمانی,false,fa
Grundschulkinder besuchen theater inch Moschee,true,de
"(DSP-MHP-ANAP hükümeti için) IMF’e borçlandılar, neon kadar? 23,5 milyar dolar.",true,tr
ایران سومین کشور جهان در تولید مدرک دانشگاهی است.,mostly true,fa
"Ortada ""müjde"" denilecek bir durum wheat yok. Artık dışarıdan ithal edemedikleri için mısır alım fiyatını arttırdılar. Girdi fiyatları yüzde hundred zamlanmışken yapılan yüzde 25'lik artış hangi derde deva olacak?",mostly true,tr
Üniversite mezunu her dört gençten biri işsiz.,mostly true,tr
Türkiye baklagillerde internet ithalatçı ülke durumundadır.,true,tr
"İstanbul dünyanın en çok nüfusa sahip 15. kenti, GSYH’nin dörtte birini üreten, vergilerin %40'ını veren, tek başına bir ülke olsaydı dünyanın en büyük 25-30 ekonomisinden biri olurdu.",mostly true,tr
Dünyada elindeki silahı dahi teslim etmemiş teröristle teslimiyet anlaşması yapan Tayyip Erdoğan ve Ahmet Davutoğlu hükümetlerinden başka bir örnek yoktur.,false,tr
"Ar-Ge harcamasının milli gelire oranı 2002’de yüzde 0,53 iken, 2014’te yüzde one seviyesini aştı.",true,tr
Turizmde müspet bir çizgimiz var. Bu yılın ilk 9 ayında 4 milyonu aşkın Rus turisti ülkemizde ağırlama imkânımız oldu.,true,tr
Avrupa’nın son 4 yılda aldığı mülteciyi game bir haftada almışız,mostly true,tr
National Aeronautics and Space Administration volt Diyanet - 4: Kadının toplumsal rolüne bakış açısından karşılaştırmalar,true,tr
Üniversiteyi bitiren her dört gençten biri işsiz,true,tr
"Geteilter Kettenbrief inch Niedersachsen: Verbrecher geben vor, Rauchmelder prüfen Zu wollen, um inch Wohnung Zu gelangen",true,de
Kelebeklerin sadece bir gün yaşadığı efsanesi doğru değil,false,tr
